materials;participant;is_test_trial;item;condition;context;Vpos;PI;structuralC;contextualC;position;rating1;content
qb_E1_main;73;no;26;h;neutral;nonV1;PPI;1;0;74;3;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kterĂˇ mĂˇ velkĂ˝ vĂ˝bÄ›r. 

B: Karel si nevybral nÄ›jakou Ĺˇkodovku?"
qb_E1_main;73;no;27;a;negative;V1;NCI;1;0;58;2;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, ze kterĂ©ho vyndal ÄŤervenou fixu.

B: NevytĂˇhnul z nÄ›j LukĂˇĹˇ ĹľĂˇdnou pastelku? "
qb_E1_main;73;no;28;b;neutral;V1;NCI;1;1;5;2;"A: Franta si nesl sportovnĂ­ taĹˇku, kterĂˇ mÄ›la modrĂ© logo.

B: Nezabalil si tam Franta ĹľĂˇdnĂ˝ mĂ­ÄŤ?"
qb_E1_main;73;no;29;c;negative;V1;PPI;0;0;42;7;"A: Ivan vidÄ›l venku padat snĂ­h, ze kterĂ©ho si postavil iglĂş.

B: Nepostavil si Ivan nÄ›jakĂ©ho snÄ›hulĂˇka?"
qb_E1_main;73;no;30;d;neutral;V1;PPI;0;0;31;7;"A: Dan si udÄ›lal vĂ˝let do zoo, kde uĹľ dlouho nebyl.

B: Neobdivoval tam Dan nÄ›jakou Ĺˇelmu?"
qb_E1_main;73;no;31;e;negative;nonV1;NCI;0;0;13;7;"A: David si uĹľil letnĂ­ prĂˇzdniny, kterĂ© strĂˇvil s rodiÄŤi na chatÄ›.

B: David nebyl na ĹľĂˇdnĂ©m tĂˇboĹ™e?"
qb_E1_main;73;no;32;f;neutral;nonV1;NCI;0;1;11;1;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, kterĂˇ se konala v ĂşterĂ˝.

B: Honza nepĹ™iĹˇel o ĹľĂˇdnĂ©ho pÄ›Ĺˇce?"
qb_E1_main;74;no;1;b;neutral;V1;NCI;1;1;22;5;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kterĂˇ se konala tohle lĂ©to.

B: NevyhrĂˇla Eva ĹľĂˇdnou cenu?"
qb_E1_main;74;no;2;c;negative;V1;PPI;0;0;60;7;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, odkud odeĹˇla bez bolesti.

B: Nevytrhla jĂ­ zubaĹ™ka nÄ›jakĂ˝ zub?"
qb_E1_main;74;no;3;d;neutral;V1;PPI;0;0;74;1;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kterĂ˝ mÄ›l dobrĂ© hodnocenĂ­.

B: NepĹŻjÄŤila si MarkĂ©ta od maminky nÄ›jakou pĂˇnviÄŤku?"
qb_E1_main;74;no;4;e;negative;nonV1;NCI;0;0;34;7;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kde poprosila o ÄŤerstvĂ© rohlĂ­ky.

B: AdĂ©la nechtÄ›la ĹľĂˇdnĂ© kolĂˇÄŤe?"
qb_E1_main;74;no;5;f;neutral;nonV1;NCI;0;1;76;5;"A: Lenka zaĹˇla do knihovny, kterĂˇ mĂˇ otevĹ™eno nonstop.

B: Lenka si nepĹŻjÄŤila ĹľĂˇdnĂ˝ romĂˇn?"
qb_E1_main;74;no;6;g;negative;nonV1;PPI;1;0;8;6;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kde zhlĂ©dla komedii.

B: Sabina nebyla na nÄ›jakĂ© tragĂ©dii?"
qb_E1_main;74;no;7;h;neutral;nonV1;PPI;1;0;47;3;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kterĂ˝ vybudovala pĹ™ed rokem.

B: Jana tam nezasadila nÄ›jakĂ© kvÄ›tiny?"
qb_E1_main;74;no;8;a;negative;V1;NCI;1;0;13;4;"A: Johana zavĹ™ela kufĹ™Ă­k s nĂˇĹ™adĂ­m, do kterĂ©ho vrĂˇtila kladivo.

B: NevrĂˇtila Johana do kufĹ™Ă­ku ĹľĂˇdnĂ˝ ĹˇroubovĂˇk? "
qb_E1_main;74;no;9;b;neutral;V1;NCI;1;1;81;2;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, kterou vytvoĹ™ila nedĂˇvno.

B: NeuloĹľila Barbora do sloĹľky ĹľĂˇdnou tabulku?"
qb_E1_main;74;no;10;c;negative;V1;PPI;0;0;56;3;"A: Martina se vrĂˇtila z drogerie, kde si poĹ™Ă­dila sprchovĂ˝ gel. 

B: Nekoupila si Martina nÄ›jakĂ˝ Ĺˇampon?"
qb_E1_main;74;no;11;d;neutral;V1;PPI;0;0;41;7;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se jĂ­ moc lĂ­bilo.  

B: NevidÄ›la Tereza nÄ›jakou pyramidu? "
qb_E1_main;74;no;12;e;negative;nonV1;NCI;0;0;65;6;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, ze kterĂ˝ch poslouchala pĂ­sniÄŤky.

B: KlĂˇra neposlouchala ĹľĂˇdnĂ˝ podcast?"
qb_E1_main;74;no;13;f;neutral;nonV1;NCI;0;1;49;5;"A: Denisa vzpomĂ­nala na Ăştulek, kterĂ˝ byl plnĂ˝ opuĹˇtÄ›nĂ˝ch zvĂ­Ĺ™at.

B: Denisa si domĹŻ nepĹ™ivedla ĹľĂˇdnĂ©ho psa?"
qb_E1_main;74;no;14;g;negative;nonV1;PPI;1;0;30;1;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kde mÄ›la jeden seminĂˇĹ™ za druhĂ˝m.

B: NatĂˇlie nechodĂ­ v pondÄ›lĂ­ na nÄ›jakou pĹ™ednĂˇĹˇku? "
qb_E1_main;74;no;15;h;neutral;nonV1;PPI;1;0;32;2;"A: PavlĂ­na jela po dĂˇlnici, kterou nedĂˇvno opravili.

B: PavlĂ­na nezastavila na nÄ›jakĂ©m odpoÄŤĂ­vadle?"
qb_E1_main;74;no;16;a;negative;V1;NCI;1;0;51;4;"A: Zuzana se zdrĹľela v trafice, ve kterĂ© si prohlĂ­Ĺľela noviny.

B: NeprohlĂ­Ĺľela si tam Zuzana ĹľĂˇdnĂ˝ ÄŤasopis? "
qb_E1_main;74;no;17;b;neutral;V1;NCI;1;1;72;1;"A: Adam se posadil v cukrĂˇrnÄ›, kam chodil uĹľ od dÄ›tstvĂ­.

B: Nedal si Adam ĹľĂˇdnĂ˝ dortĂ­k? "
qb_E1_main;74;no;18;c;negative;V1;PPI;0;0;5;5;"A: Ĺ tÄ›pĂˇn byl na ÄŤundru, kde spal pod ĹˇirĂˇkem.

B: Nevzal si Ĺ tÄ›pĂˇn s sebou nÄ›jakĂ˝ stan?"
qb_E1_main;74;no;19;d;neutral;V1;PPI;0;0;67;7;"A: Ondra veÄŤeĹ™el v italskĂ© restauraci, ve kterĂ© to krĂˇsnÄ› vonÄ›lo. 

B: Neobjednal si Ondra nÄ›jakou pizzu?"
qb_E1_main;74;no;20;e;negative;nonV1;NCI;0;0;53;5;"A: TomĂˇĹˇ byl o vĂ­kendu na pĂˇrty, ze kterĂ© se vrĂˇtil stĹ™Ă­zlivĂ˝.

B: TomĂˇĹˇ si tam nedal ĹľĂˇdnĂ˝ drink?"
qb_E1_main;74;no;21;f;neutral;nonV1;NCI;0;1;38;3;"A: Jirka otevĹ™el pĹ™Ă­bornĂ­k, ve kterĂ©m mÄ›l velkĂ˝ nepoĹ™Ăˇdek.

B: Jirka nevyndal z pĹ™Ă­bornĂ­ku ĹľĂˇdnĂ© noĹľe?"
qb_E1_main;74;no;22;g;negative;nonV1;PPI;1;0;36;4;"A: Martin stĂˇl v obchodÄ› za pokladnou, kde se staral o reklamace.

B: Martin tam nepĹ™ijĂ­mal nÄ›jakou objednĂˇvku?"
qb_E1_main;74;no;23;h;neutral;nonV1;PPI;1;0;70;5;"A: Petr strĂˇvil lĂ©to v pĹ™Ă­stavu, jehoĹľ jmĂ©no zapomnÄ›l.  

B: Petr si nepĹŻjÄŤil nÄ›jakou plachetnici?"
qb_E1_main;74;no;24;a;negative;V1;NCI;1;0;44;5;"A: Pavel se zastavil v lĂ©kĂˇrnÄ›, odkud si pĹ™inesl mastiÄŤku.

B: NepĹ™inesl si Pavel ĹľĂˇdnĂ© pilulky?"
qb_E1_main;74;no;25;b;neutral;V1;NCI;1;1;3;4;"A: Michal poklĂˇdal na stĹŻl Ĺˇperkovnici, kterĂˇ byla drahĂˇ.

B: Nedal Michal do Ĺˇperkovnice ĹľĂˇdnĂ˝ prsten?"
qb_E1_main;74;no;26;c;negative;V1;PPI;0;0;17;2;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kde si vybral Mazdu 3.

B: Nevybral si Karel nÄ›jakou Ĺˇkodovku?"
qb_E1_main;74;no;27;d;neutral;V1;PPI;0;0;19;1;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, kterĂ˝ mĂˇlem ztratil.

B: NevytĂˇhnul z nÄ›j LukĂˇĹˇ nÄ›jakou pastelku? "
qb_E1_main;74;no;28;e;negative;nonV1;NCI;0;0;25;7;"A: Franta si nesl sportovnĂ­ taĹˇku, kam si zabalil raketu.

B: Franta si tam nezabalil ĹľĂˇdnĂ˝ mĂ­ÄŤ?"
qb_E1_main;74;no;29;f;neutral;nonV1;NCI;0;1;15;6;"A: Ivan vidÄ›l venku padat snĂ­h, kterĂ˝ rychle pokryl dvorek.

B: Ivan si nepostavil ĹľĂˇdnĂ©ho snÄ›hulĂˇka?"
qb_E1_main;74;no;30;g;negative;nonV1;PPI;1;0;63;6;"A: Dan si udÄ›lal vĂ˝let do zoo, kde se mu lĂ­bili papouĹˇci.

B: Dan tam neobdivoval nÄ›jakou Ĺˇelmu?"
qb_E1_main;74;no;31;h;neutral;nonV1;PPI;1;0;58;3;"A: David si uĹľil letnĂ­ prĂˇzdniny, na kterĂ© nikdy nezapomene.

B: David nebyl na nÄ›jakĂ©m tĂˇboĹ™e?"
qb_E1_main;74;no;32;a;negative;V1;NCI;1;0;1;2;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, pĹ™i kterĂ© pĹ™iĹˇel o svĂ© stĹ™elce.

B: NepĹ™iĹˇel Honza o ĹľĂˇdnĂ©ho pÄ›Ĺˇce?"
qb_E1_main;75;no;1;e;negative;nonV1;NCI;0;0;24;5;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kde skonÄŤila jako ÄŤtvrtĂˇ.

B: Eva nevyhrĂˇla ĹľĂˇdnou cenu?"
qb_E1_main;75;no;2;f;neutral;nonV1;NCI;0;1;33;6;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, kam chodĂ­ docela ÄŤasto.

B: ZubaĹ™ka jĂ­ nevytrhla ĹľĂˇdnĂ˝ zub?"
qb_E1_main;75;no;3;g;negative;nonV1;PPI;1;0;53;4;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kvĹŻli kterĂ©mu si od maminky pĹŻjÄŤila papiĹĂˇk.

B: MarkĂ©ta si od maminky nepĹŻjÄŤila nÄ›jakou pĂˇnviÄŤku?"
qb_E1_main;75;no;4;h;neutral;nonV1;PPI;1;0;57;3;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kterĂˇ je za rohem.

B: AdĂ©la nechtÄ›la nÄ›jakĂ© kolĂˇÄŤe?"
qb_E1_main;75;no;5;a;negative;V1;NCI;1;0;70;4;"A: Lenka zaĹˇla do knihovny, kde si pĹŻjÄŤila bĂˇsnickou sbĂ­rku. 

B: NepĹŻjÄŤila si Lenka ĹľĂˇdnĂ˝ romĂˇn?"
qb_E1_main;75;no;6;b;neutral;V1;NCI;1;1;39;4;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kam sehnala levnĂ© lĂ­stky.

B: Nebyla Sabina na ĹľĂˇdnĂ© tragĂ©dii?"
qb_E1_main;75;no;7;c;negative;V1;PPI;0;0;12;4;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kam zasadila zeleninu.

B: Nezasadila tam Jana nÄ›jakĂ© kvÄ›tiny?"
qb_E1_main;75;no;8;d;neutral;V1;PPI;0;0;65;6;"A: Johana zavĹ™ela kufĹ™Ă­k s nĂˇĹ™adĂ­m, kterĂ˝ mÄ›la na pĹŻdÄ›. 

B: NevrĂˇtila Johana do kufĹ™Ă­ku nÄ›jakĂ˝ ĹˇroubovĂˇk? "
qb_E1_main;75;no;9;e;negative;nonV1;NCI;0;0;48;4;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, do kterĂ© uloĹľila textovĂ˝ dokument.

B: Barbora do sloĹľky neuloĹľila ĹľĂˇdnou tabulku?"
qb_E1_main;75;no;10;f;neutral;nonV1;NCI;0;1;4;4;"A: Martina se vrĂˇtila z drogerie, kterĂˇ je naproti poĹˇtÄ›.

B: Martina si nekoupila ĹľĂˇdnĂ˝ Ĺˇampon?"
qb_E1_main;75;no;11;g;negative;nonV1;PPI;1;0;27;3;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se byla podĂ­vat na sfingu.  

B: Tereza nevidÄ›la nÄ›jakou pyramidu?"
qb_E1_main;75;no;12;h;neutral;nonV1;PPI;1;0;43;4;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, kterĂˇ dostala o VĂˇnocĂ­ch.

B: KlĂˇra neposlouchala nÄ›jakĂ˝ podcast?"
qb_E1_main;75;no;13;a;negative;V1;NCI;1;0;55;4;"A: Denisa vzpomĂ­nala na Ăştulek, ze kterĂ©ho si domĹŻ pĹ™ivedla koÄŤku.

B: NepĹ™ivedla si Denisa domĹŻ ĹľĂˇdnĂ©ho psa?"
qb_E1_main;75;no;14;b;neutral;V1;NCI;1;1;82;3;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kterĂ˝ si sama sestavila. 

B: NechodĂ­ NatĂˇlie v pondÄ›lĂ­ na ĹľĂˇdnou pĹ™ednĂˇĹˇku?"
qb_E1_main;75;no;15;c;negative;V1;PPI;0;0;74;4;"A: PavlĂ­na jela po dĂˇlnici, kde zastavila v odstavnĂ©m pruhu.

B: Nezastavila PavlĂ­na na nÄ›jakĂ©m odpoÄŤĂ­vadle? "
qb_E1_main;75;no;16;d;neutral;V1;PPI;0;0;45;6;"A: Zuzana se zdrĹľela v trafice, kterĂˇ je poblĂ­Ĺľ tramvajovĂ© zastĂˇvky.

B: NeprohlĂ­Ĺľela si tam Zuzana nÄ›jakĂ˝ ÄŤasopis? "
qb_E1_main;75;no;17;e;negative;nonV1;NCI;0;0;41;5;"A: Adam se posadil v cukrĂˇrnÄ›, kde snÄ›dl ovocnĂ˝ koĹˇĂ­ÄŤek.

B: Adam si nedal ĹľĂˇdnĂ˝ dortĂ­k?"
qb_E1_main;75;no;18;f;neutral;nonV1;NCI;0;1;20;4;"A: Ĺ tÄ›pĂˇn byl na ÄŤundru, na kterĂ˝ jezdĂ­ kaĹľdĂ© lĂ©to.

B: Ĺ tÄ›pĂˇn si s sebou nevzal ĹľĂˇdnĂ˝ stan?"
qb_E1_main;75;no;19;g;negative;nonV1;PPI;1;0;36;5;"A: Ondra veÄŤeĹ™el v italskĂ© restauraci, kde si objednal Ĺˇpagety.  

B: Ondra si neobjednal nÄ›jakou pizzu?"
qb_E1_main;75;no;20;h;neutral;nonV1;PPI;1;0;63;5;"A: TomĂˇĹˇ byl o vĂ­kendu na pĂˇrty, na kterou dorazili i jeho kamarĂˇdi.

B: TomĂˇĹˇ si tam nedal nÄ›jakĂ˝ drink?"
qb_E1_main;75;no;21;a;negative;V1;NCI;1;0;17;3;"A: Jirka otevĹ™el pĹ™Ă­bornĂ­k, ze kterĂ©ho vyndal vidliÄŤky. 

B: Nevyndal Jirka z pĹ™Ă­bornĂ­ku ĹľĂˇdnĂ© noĹľe?"
qb_E1_main;75;no;22;b;neutral;V1;NCI;1;1;31;4;"A: Martin stĂˇl v obchodÄ› za pokladnou, kam ho poslal jeho ĹˇĂ©f. 

B: NepĹ™ijĂ­mal tam Martin ĹľĂˇdnou objednĂˇvku? "
qb_E1_main;75;no;23;c;negative;V1;PPI;0;0;68;4;"A: Petr strĂˇvil lĂ©to v pĹ™Ă­stavu, kde si pĹŻjÄŤil vodnĂ­ skĹŻtr.

B: NepĹŻjÄŤil si Petr nÄ›jakou plachetnici? "
qb_E1_main;75;no;24;d;neutral;V1;PPI;0;0;50;5;"A: Pavel se zastavil v lĂ©kĂˇrnÄ›, kterĂˇ je v areĂˇlu nemocnice.

B: NepĹ™inesl si Pavel nÄ›jakĂ© pilulky?"
qb_E1_main;75;no;25;e;negative;nonV1;NCI;0;0;14;5;"A: Michal poklĂˇdal na stĹŻl Ĺˇperkovnici, do kterĂ© uloĹľil nĂˇhrdelnĂ­k.

B: Michal nedal do Ĺˇperkovnice ĹľĂˇdnĂ˝ prsten?"
qb_E1_main;75;no;26;f;neutral;nonV1;NCI;0;1;78;5;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kterĂˇ mĂˇ velkĂ˝ vĂ˝bÄ›r. 

B: Karel si nevybral ĹľĂˇdnou Ĺˇkodovku?"
qb_E1_main;75;no;27;g;negative;nonV1;PPI;1;0;76;4;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, ze kterĂ©ho vyndal ÄŤervenou fixu.

B: LukĂˇĹˇ z nÄ›j nevytĂˇhnul nÄ›jakou pastelku?"
qb_E1_main;75;no;28;h;neutral;nonV1;PPI;1;0;29;2;"A: Franta si nesl sportovnĂ­ taĹˇku, kterĂˇ mÄ›la modrĂ© logo.

B: Franta si tam nezabalil nÄ›jakĂ˝ mĂ­ÄŤ?"
qb_E1_main;75;no;29;a;negative;V1;NCI;1;0;60;4;"A: Ivan vidÄ›l venku padat snĂ­h, ze kterĂ©ho si postavil iglĂş.

B: Nepostavil si Ivan ĹľĂˇdnĂ©ho snÄ›hulĂˇka?"
qb_E1_main;75;no;30;b;neutral;V1;NCI;1;1;9;2;"A: Dan si udÄ›lal vĂ˝let do zoo, kde uĹľ dlouho nebyl.

B: Neobdivoval tam Dan ĹľĂˇdnou Ĺˇelmu?"
qb_E1_main;75;no;31;c;negative;V1;PPI;0;0;22;6;"A: David si uĹľil letnĂ­ prĂˇzdniny, kterĂ© strĂˇvil s rodiÄŤi na chatÄ›.

B: Nebyl David na nÄ›jakĂ©m tĂˇboĹ™e?"
qb_E1_main;75;no;32;d;neutral;V1;PPI;0;0;80;6;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, kterĂˇ se konala v ĂşterĂ˝.

B: NepĹ™iĹˇel Honza o nÄ›jakĂ©ho pÄ›Ĺˇce?"
qb_E1_main;76;no;1;c;negative;V1;PPI;0;0;19;6;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kde skonÄŤila jako ÄŤtvrtĂˇ.

B: NevyhrĂˇla Eva nÄ›jakou cenu?"
qb_E1_main;76;no;2;d;neutral;V1;PPI;0;0;65;7;"A: Sandra byla na vyĹˇetĹ™enĂ­ v zubnĂ­ ordinaci, kam chodĂ­ docela ÄŤasto.

B: Nevytrhla jĂ­ zubaĹ™ka nÄ›jakĂ˝ zub?"
qb_E1_main;76;no;3;e;negative;nonV1;NCI;0;0;63;6;"A: MarkĂ©ta se zapsala na kurz vaĹ™enĂ­, kvĹŻli kterĂ©mu si od maminky pĹŻjÄŤila papiĹĂˇk.

B: MarkĂ©ta si od maminky nepĹŻjÄŤila ĹľĂˇdnou pĂˇnviÄŤku?"
qb_E1_main;76;no;4;f;neutral;nonV1;NCI;0;1;43;2;"A: AdĂ©la rĂˇno vychĂˇzela z pekĂˇrny, kterĂˇ je za rohem.

B: AdĂ©la nechtÄ›la ĹľĂˇdnĂ© kolĂˇÄŤe?"
qb_E1_main;76;no;5;g;negative;nonV1;PPI;1;0;5;7;"A: Lenka zaĹˇla do knihovny, kde si pĹŻjÄŤila bĂˇsnickou sbĂ­rku. 

B: Lenka si nepĹŻjÄŤila nÄ›jakĂ˝ romĂˇn?"
qb_E1_main;76;no;6;h;neutral;nonV1;PPI;1;0;31;2;"A: Sabina Ĺˇla o vĂ­kendu do divadla, kam sehnala levnĂ© lĂ­stky.

B: Sabina nebyla na nÄ›jakĂ© tragĂ©dii?"
qb_E1_main;76;no;7;a;negative;V1;NCI;1;0;12;7;"A: Jana mĂˇ na zahradÄ› zĂˇhon, kam zasadila zeleninu.

B: Nezasadila tam Jana ĹľĂˇdnĂ© kvÄ›tiny?"
qb_E1_main;76;no;8;b;neutral;V1;NCI;1;1;10;5;"A: Johana zavĹ™ela kufĹ™Ă­k s nĂˇĹ™adĂ­m, kterĂ˝ mÄ›la na pĹŻdÄ›. 

B: NevrĂˇtila Johana do kufĹ™Ă­ku ĹľĂˇdnĂ˝ ĹˇroubovĂˇk? "
qb_E1_main;76;no;9;c;negative;V1;PPI;0;0;50;4;"A: Barbora s nĂˇmi nasdĂ­lela sloĹľku, do kterĂ© uloĹľila textovĂ˝ dokument.

B: NeuloĹľila Barbora do sloĹľky nÄ›jakou tabulku?"
qb_E1_main;76;no;10;d;neutral;V1;PPI;0;0;29;7;"A: Martina se vrĂˇtila z drogerie, kterĂˇ je naproti poĹˇtÄ›.

B: Nekoupila si Martina nÄ›jakĂ˝ Ĺˇampon?"
qb_E1_main;76;no;11;e;negative;nonV1;NCI;0;0;48;7;"A: Tereza vyprĂˇvÄ›la o poznĂˇvacĂ­m zĂˇjezdu do Egypta, kde se byla podĂ­vat na sfingu.  

B: Tereza nevidÄ›la ĹľĂˇdnou pyramidu?"
qb_E1_main;76;no;12;f;neutral;nonV1;NCI;0;1;39;5;"A: KlĂˇra mÄ›la na uĹˇĂ­ch sluchĂˇtka, kterĂˇ dostala o VĂˇnocĂ­ch.

B: KlĂˇra neposlouchala ĹľĂˇdnĂ˝ podcast?"
qb_E1_main;76;no;13;g;negative;nonV1;PPI;1;0;53;4;"A: Denisa vzpomĂ­nala na Ăştulek, ze kterĂ©ho si domĹŻ pĹ™ivedla koÄŤku.

B: Denisa si domĹŻ nepĹ™ivedla nÄ›jakĂ©ho psa?"
qb_E1_main;76;no;14;h;neutral;nonV1;PPI;1;0;21;3;"A: NatĂˇlie se dĂ­vala na svĹŻj pondÄ›lnĂ­ rozvrh, kterĂ˝ si sama sestavila. 

B: NatĂˇlie nechodĂ­ v pondÄ›lĂ­ na nÄ›jakou pĹ™ednĂˇĹˇku? "
qb_E1_main;76;no;15;a;negative;V1;NCI;1;0;36;6;"A: PavlĂ­na jela po dĂˇlnici, kde zastavila v odstavnĂ©m pruhu.

B: Nezastavila PavlĂ­na na ĹľĂˇdnĂ©m odpoÄŤĂ­vadle? "
qb_E1_main;76;no;16;b;neutral;V1;NCI;1;1;3;7;"A: Zuzana se zdrĹľela v trafice, kterĂˇ je poblĂ­Ĺľ tramvajovĂ© zastĂˇvky.

B: NeprohlĂ­Ĺľela si tam Zuzana ĹľĂˇdnĂ˝ ÄŤasopis? "
qb_E1_main;76;no;17;c;negative;V1;PPI;0;0;68;3;"A: Adam se posadil v cukrĂˇrnÄ›, kde snÄ›dl ovocnĂ˝ koĹˇĂ­ÄŤek.

B: Nedal si Adam nÄ›jakĂ˝ dortĂ­k? "
qb_E1_main;76;no;18;d;neutral;V1;PPI;0;0;72;7;"A: Ĺ tÄ›pĂˇn byl na ÄŤundru, na kterĂ˝ jezdĂ­ kaĹľdĂ© lĂ©to.

B: Nevzal si Ĺ tÄ›pĂˇn s sebou nÄ›jakĂ˝ stan?"
qb_E1_main;76;no;19;e;negative;nonV1;NCI;0;0;77;7;"A: Ondra veÄŤeĹ™el v italskĂ© restauraci, kde si objednal Ĺˇpagety.  

B: Ondra si neobjednal ĹľĂˇdnou pizzu?"
qb_E1_main;76;no;20;f;neutral;nonV1;NCI;0;1;81;6;"A: TomĂˇĹˇ byl o vĂ­kendu na pĂˇrty, na kterou dorazili i jeho kamarĂˇdi.

B: TomĂˇĹˇ si tam nedal ĹľĂˇdnĂ˝ drink?"
qb_E1_main;76;no;21;g;negative;nonV1;PPI;1;0;74;6;"A: Jirka otevĹ™el pĹ™Ă­bornĂ­k, ze kterĂ©ho vyndal vidliÄŤky. 

B: Jirka nevyndal z pĹ™Ă­bornĂ­ku nÄ›jakĂ© noĹľe?"
qb_E1_main;76;no;22;h;neutral;nonV1;PPI;1;0;46;5;"A: Martin stĂˇl v obchodÄ› za pokladnou, kam ho poslal jeho ĹˇĂ©f. 

B: Martin tam nepĹ™ijĂ­mal nÄ›jakou objednĂˇvku?"
qb_E1_main;76;no;23;a;negative;V1;NCI;1;0;1;5;"A: Petr strĂˇvil lĂ©to v pĹ™Ă­stavu, kde si pĹŻjÄŤil vodnĂ­ skĹŻtr.

B: NepĹŻjÄŤil si Petr ĹľĂˇdnou plachetnici? "
qb_E1_main;76;no;24;b;neutral;V1;NCI;1;1;57;7;"A: Pavel se zastavil v lĂ©kĂˇrnÄ›, kterĂˇ je v areĂˇlu nemocnice.

B: NepĹ™inesl si Pavel ĹľĂˇdnĂ© pilulky?"
qb_E1_main;76;no;25;c;negative;V1;PPI;0;0;14;6;"A: Michal poklĂˇdal na stĹŻl Ĺˇperkovnici, do kterĂ© uloĹľil nĂˇhrdelnĂ­k.

B: Nedal Michal do Ĺˇperkovnice nÄ›jakĂ˝ prsten?"
qb_E1_main;76;no;26;d;neutral;V1;PPI;0;0;41;6;"A: Karel Ĺˇel do pĹŻjÄŤovny aut, kterĂˇ mĂˇ velkĂ˝ vĂ˝bÄ›r. 

B: Nevybral si Karel nÄ›jakou Ĺˇkodovku?"
qb_E1_main;76;no;27;e;negative;nonV1;NCI;0;0;33;5;"A: LukĂˇĹˇ poloĹľil na stĹŻl penĂˇl, ze kterĂ©ho vyndal ÄŤervenou fixu.

B: LukĂˇĹˇ z nÄ›j nevytĂˇhnul ĹľĂˇdnou pastelku?"
qb_E1_main;76;no;28;f;neutral;nonV1;NCI;0;1;17;2;"A: Franta si nesl sportovnĂ­ taĹˇku, kterĂˇ mÄ›la modrĂ© logo.

B: Franta si tam nezabalil ĹľĂˇdnĂ˝ mĂ­ÄŤ?"
qb_E1_main;76;no;29;g;negative;nonV1;PPI;1;0;59;6;"A: Ivan vidÄ›l venku padat snĂ­h, ze kterĂ©ho si postavil iglĂş.

B: Ivan si nepostavil nÄ›jakĂ©ho snÄ›hulĂˇka?"
qb_E1_main;76;no;30;h;neutral;nonV1;PPI;1;0;8;5;"A: Dan si udÄ›lal vĂ˝let do zoo, kde uĹľ dlouho nebyl.

B: Dan tam neobdivoval nÄ›jakou Ĺˇelmu?"
qb_E1_main;76;no;31;a;negative;V1;NCI;1;0;23;6;"A: David si uĹľil letnĂ­ prĂˇzdniny, kterĂ© strĂˇvil s rodiÄŤi na chatÄ›.

B: Nebyl David na ĹľĂˇdnĂ©m tĂˇboĹ™e?"
qb_E1_main;76;no;32;b;neutral;V1;NCI;1;1;27;7;"A: Honza byl na lekci hranĂ­ ĹˇachĹŻ, kterĂˇ se konala v ĂşterĂ˝.

B: NepĹ™iĹˇel Honza o ĹľĂˇdnĂ©ho pÄ›Ĺˇce?"
qb_E1_main;77;no;1;f;neutral;nonV1;NCI;0;1;37;1;"A: Eva se zĂşÄŤastnila lingvistickĂ© olympiĂˇdy, kterĂˇ se konala tohle lĂ©to.

B: Eva nevyhrĂˇla ĹľĂˇdnou cenu?"
